id,major_min_score_2024,college_name_excel,major_name_excel,source_province
8059013,537.0,电子科技大学,电子信息类,湖北
8059014,533.0,电子科技大学,微电子科学与工程,湖北
8059015,533.0,电子科技大学,集成电路设计与集成系统,湖北
8065137,534.0,华东师范大学,金融学,湖北
8064813,533.0,天津大学,工科试验班,湖北
8064814,534.0,天津大学,工科试验班,湖北
8064815,533.0,天津大学,工科试验班,湖北
8064816,533.0,天津大学,工科试验班,湖北
8064817,533.0,天津大学,工科试验班,湖北
8064818,545.0,天津大学,工科试验班,湖北
8064819,543.0,天津大学,工科试验班,湖北
8064820,535.0,天津大学,医学试验班,湖北
8068859,543.0,天津医科大学,临床医学,湖北
8065707,533.0,武汉理工大学,电子信息类,湖北
8065432,538.0,厦门大学,经济学类,湖北
8065433,533.0,厦门大学,金融工程,湖北
8065434,533.0,厦门大学,会计学,湖北
8058710,532.0,大连理工大学,船舶与海洋工程,湖北
8066697,534.0,上海交通大学医学院,医学试验班,湖北
8065618,533.0,武汉大学,工科试验班,湖北
8065619,549.0,武汉大学,工科试验班,湖北
8065708,541.0,武汉理工大学,电子信息类,湖北
8064506,525.0,北京交通大学,理科试验班类,湖北
8059513,529.0,南京大学,社会科学试验班,湖北
8059514,551.0,南京大学,人文科学试验班,湖北
8059515,533.0,南京大学,经济管理试验班,湖北
8059516,528.0,南京大学,英语,湖北
8066006,526.0,四川大学,工科试验班,湖北
8066007,525.0,四川大学,工科试验班,湖北
8066008,573.0,四川大学,工科试验班,湖北
8066009,529.0,四川大学,工科试验班,湖北
8066010,526.0,四川大学,工科试验班,湖北
8066011,525.0,四川大学,医学试验班,湖北
8066012,532.0,四川大学,数学类,湖北
8066013,537.0,四川大学,物理学类,湖北
8066014,527.0,四川大学,化学类,湖北
8066015,525.0,四川大学,生物科学类,湖北
8066016,525.0,四川大学,材料类,湖北
8066017,525.0,四川大学,电气类,湖北
8066018,525.0,四川大学,电子信息类,湖北
8066019,525.0,四川大学,计算机类,湖北
8066020,525.0,四川大学,网络空间安全,湖北
8066021,525.0,四川大学,航空航天类,湖北
8066022,525.0,四川大学,医学技术类,湖北
8065437,530.0,厦门大学,工科试验班,湖北
8065438,529.0,厦门大学,工科试验班,湖北
8065439,525.0,厦门大学,理科试验班,湖北
8065440,525.0,厦门大学,理科试验班,湖北
8065441,526.0,厦门大学,数学类,湖北
8065442,529.0,厦门大学,物理学类,湖北
8065443,538.0,厦门大学,化学类,湖北
8065444,527.0,厦门大学,统计学类,湖北
8065445,538.0,厦门大学,电子信息类,湖北
8065446,537.0,厦门大学,计算机类,湖北
8065447,534.0,厦门大学,数据科学与大数据技术,湖北
8065448,528.0,厦门大学,土木类,湖北
8066700,533.0,浙江大学医学院,生物医学,湖北
8065937,535.0,中山大学,经济学类,湖北
8065938,540.0,中山大学,法学,湖北
8065939,543.0,中山大学,工商管理,湖北
8064932,522.0,吉林大学,理科试验班,湖北
8065709,523.0,武汉理工大学,机械工程,湖北
8065022,521.0,哈尔滨工程大学,船舶与海洋工程,湖北
8064666,519.0,北京师范大学,金融学,湖北
8064667,520.0,北京师范大学,教育学类,湖北
8064668,525.0,北京师范大学,公共管理类,湖北
8066745,519.0,电子科技大学(沙河校区),电子信息类,湖北
8066746,527.0,电子科技大学(沙河校区),电子信息类,湖北
8064984,525.0,哈尔滨工业大学,大数据管理与应用,湖北
8064993,520.0,哈尔滨工业大学,工科试验班,湖北
8064994,521.0,哈尔滨工业大学,工科试验班,湖北
8064995,535.0,哈尔滨工业大学,工科试验班,湖北
8064996,540.0,哈尔滨工业大学,工科试验班,湖北
8065138,529.0,华东师范大学,数学与应用数学,湖北
8065139,528.0,华东师范大学,物理学,湖北
8065140,519.0,华东师范大学,生态学,湖北
8065141,519.0,华东师范大学,心理学类,湖北
8065142,535.0,华东师范大学,统计学类,湖北
8065143,528.0,华东师范大学,计算机科学与技术,湖北
8065144,519.0,华东师范大学,软件工程,湖北
8065145,519.0,华东师范大学,数据科学与大数据技术,湖北
8065976,519.0,华南理工大学,经济学类,湖北
8065977,519.0,华南理工大学,大数据管理与应用,湖北
8065978,519.0,华南理工大学,工商管理类,湖北
8065979,521.0,华南理工大学,会计学,湖北
8065980,519.0,华南理工大学,工业工程,湖北
8065157,519.0,上海财经大学,统计学类,湖北
8065158,521.0,上海财经大学,数据科学与大数据技术,湖北
8065582,524.0,中国石油大学(华东),船舶与海洋工程,湖北
8064542,528.0,北京理工大学,工科试验班,湖北
8064543,533.0,北京理工大学,理科试验班,湖北
8065668,529.0,华中科技大学,化学类,湖北
8065669,514.0,华中科技大学,药学类,湖北
8064965,514.0,吉林大学,电子信息类,湖北
8064966,515.0,吉林大学,集成电路设计与集成系统,湖北
8064967,520.0,吉林大学,人工智能,湖北
8064968,514.0,吉林大学,计算机科学与技术,湖北
8064969,515.0,吉林大学,网络空间安全,湖北
8066304,514.0,西安电子科技大学,电子信息类,湖北
8066305,514.0,西安电子科技大学,电子信息类,湖北
8066306,514.0,西安电子科技大学,电子信息类,湖北
8066307,516.0,西安电子科技大学,电子信息类,湖北
8066308,514.0,西安电子科技大学,电子信息类,湖北
8066309,517.0,西安电子科技大学,电子信息类,湖北
8066310,514.0,西安电子科技大学,自动化类,湖北
8066311,482.0,西安电子科技大学,计算机类,湖北
8066312,602.0,西安电子科技大学,计算机类,湖北
8066313,524.0,西安电子科技大学,计算机类,湖北
8066314,599.0,西安电子科技大学,计算机类,湖北
8065918,534.0,中南大学,数学类,湖北
8065919,543.0,中南大学,机械类,湖北
8065920,526.0,中南大学,材料类,湖北
8065921,521.0,中南大学,能源动力类,湖北
8065922,514.0,中南大学,电子信息类,湖北
8065923,483.0,中南大学,光电信息科学与工程,湖北
8065924,514.0,中南大学,自动化类,湖北
8065925,514.0,中南大学,计算机类,湖北
8065926,516.0,中南大学,软件工程,湖北
8065927,514.0,中南大学,土木类,湖北
8065928,528.0,中南大学,测绘类,湖北
8065929,523.0,中南大学,化工与制药类,湖北
8065930,514.0,中南大学,交通运输类,湖北
8065931,513.0,中南大学,航空航天类,湖北
8065932,519.0,中南大学,建筑类,湖北
8066033,513.0,重庆大学,工科试验班,湖北
8066034,532.0,重庆大学,工科试验班,湖北
8066035,520.0,重庆大学,工科试验班,湖北
8066036,516.0,重庆大学,工科试验班,湖北
8064998,510.0,哈尔滨工程大学,计算机科学与技术,湖北
8064999,508.0,哈尔滨工程大学,能源与动力工程,湖北
8065000,513.0,哈尔滨工程大学,核工程与核技术,湖北
8065883,510.0,湖南大学,理科试验班,湖北
8065884,508.0,湖南大学,数学类,湖北
8065885,508.0,湖南大学,应用物理学,湖北
8065886,508.0,湖南大学,化学类,湖北
8065887,508.0,湖南大学,生物技术,湖北
8065888,508.0,湖南大学,统计学类,湖北
8065889,519.0,湖南大学,工程力学,湖北
8065890,508.0,湖南大学,机械类,湖北
8065891,508.0,湖南大学,工业设计,湖北
8065892,508.0,湖南大学,智能制造工程,湖北
8065893,510.0,湖南大学,测控技术与仪器,湖北
8065894,508.0,湖南大学,材料科学与工程,湖北
8065895,508.0,湖南大学,能源与动力工程,湖北
8065896,510.0,湖南大学,电气工程及其自动化,湖北
8065897,508.0,湖南大学,电子信息工程,湖北
8065898,508.0,湖南大学,电子科学与技术,湖北
8065899,508.0,湖南大学,通信工程,湖北
8065900,508.0,湖南大学,微电子科学与工程,湖北
8065901,511.0,湖南大学,自动化,湖北
8065902,508.0,湖南大学,机器人工程,湖北
8065903,513.0,湖南大学,计算机科学与技术,湖北
8065904,508.0,湖南大学,计算机科学与技术,湖北
8065905,508.0,湖南大学,软件工程,湖北
8065906,509.0,湖南大学,信息安全,湖北
8065907,526.0,湖南大学,土木工程,湖北
8065908,513.0,湖南大学,建筑环境与能源应用工程,湖北
8065909,532.0,湖南大学,化学工程与工艺,湖北
8065910,532.0,湖南大学,环境科学与工程类,湖北
8065911,527.0,湖南大学,生物医学工程,湖北
8065665,524.0,华中科技大学,法医学,湖北
8064970,524.0,吉林大学,临床医学,湖北
8064971,511.0,吉林大学,临床医学,湖北
8064972,512.0,吉林大学,临床医学,湖北
8065495,513.0,山东大学,数学类,湖北
8065496,508.0,山东大学,物理学类,湖北
8065497,520.0,山东大学,机械类,湖北
8065498,508.0,山东大学,材料类,湖北
8065499,523.0,山东大学,能源动力类,湖北
8065500,516.0,山东大学,电气工程及其自动化,湖北
8065501,511.0,山东大学,电子信息类,湖北
8065502,525.0,山东大学,电子信息类,湖北
8065503,508.0,山东大学,人工智能,湖北
8065504,508.0,山东大学,自动化类,湖北
8065505,511.0,山东大学,计算机类,湖北
8065506,508.0,山东大学,计算机科学与技术,湖北
8065507,518.0,山东大学,网络空间安全,湖北
8065508,507.0,山东大学,土木类,湖北
8065509,507.0,山东大学,智能建造与智慧交通,湖北
8065510,538.0,山东大学,工程软件,湖北
8065511,510.0,山东大学,环境科学与工程类,湖北
8065512,510.0,山东大学,管理科学与工程类,湖北
8068699,507.0,首都医科大学,临床医学,湖北
8068700,509.0,首都医科大学,临床医学,湖北
8068701,487.0,首都医科大学,临床医学,湖北
8068702,508.0,首都医科大学,儿科学,湖北
8068703,512.0,首都医科大学,儿科学,湖北
8068704,507.0,首都医科大学,口腔医学,湖北
8068705,507.0,首都医科大学,口腔医学,湖北
8060263,507.0,同济大学,人文科学试验班,湖北
8065710,507.0,武汉理工大学,交通运输类,湖北
8065428,507.0,厦门大学,法学类,湖北
8065429,508.0,厦门大学,建筑类,湖北
8065430,513.0,厦门大学,管理科学与工程类,湖北
8065431,507.0,厦门大学,工商管理类,湖北
8066030,510.0,重庆大学,工科试验班,湖北
8066031,507.0,重庆大学,工科试验班,湖北
8066032,507.0,重庆大学,理科试验班,湖北
8064991,504.0,哈尔滨工业大学,应用物理学,湖北
8066684,504.0,哈尔滨工业大学(威海),工科试验班,湖北
8066685,504.0,哈尔滨工业大学(威海),车辆工程,湖北
8066686,504.0,哈尔滨工业大学(威海),智能材料与结构,湖北
8066687,510.0,哈尔滨工业大学(威海),光电信息科学与工程,湖北
8066688,512.0,哈尔滨工业大学(威海),土木工程,湖北
8066689,505.0,哈尔滨工业大学(威海),化学工程与工艺,湖北
8058733,502.0,哈尔滨工业大学,工科试验班,湖北
8058734,501.0,哈尔滨工业大学,工科试验班,湖北
8058735,511.0,哈尔滨工业大学,工科试验班,湖北
8058736,510.0,哈尔滨工业大学,工科试验班,湖北
8058737,511.0,哈尔滨工业大学,工科试验班,湖北
8058738,501.0,哈尔滨工业大学,工科试验班,湖北
8058739,509.0,哈尔滨工业大学,工科试验班,湖北
8064926,501.0,吉林大学,法学,湖北
8064927,501.0,吉林大学,法学,湖北
8065180,501.0,南京航空航天大学,信息与计算科学,湖北
8065181,501.0,南京航空航天大学,信息与计算科学,湖北
8065182,508.0,南京航空航天大学,应用统计学,湖北
8065183,501.0,南京航空航天大学,机械工程,湖北
8065184,501.0,南京航空航天大学,工业设计,湖北
8065185,501.0,南京航空航天大学,车辆工程,湖北
8065186,501.0,南京航空航天大学,智能制造工程,湖北
8065187,508.0,南京航空航天大学,材料科学与工程,湖北
8065188,501.0,南京航空航天大学,新能源材料与器件,湖北
8065189,502.0,南京航空航天大学,能源与动力工程,湖北
8065190,501.0,南京航空航天大学,电气工程及其自动化,湖北
8065191,501.0,南京航空航天大学,电子信息类,湖北
8065192,507.0,南京航空航天大学,光电信息科学与工程,湖北
8065193,505.0,南京航空航天大学,人工智能,湖北
8065194,510.0,南京航空航天大学,自动化,湖北
8065195,500.0,南京航空航天大学,机器人工程,湖北
8065196,500.0,南京航空航天大学,软件工程,湖北
8065197,500.0,南京航空航天大学,信息安全,湖北
8065198,500.0,南京航空航天大学,物联网工程,湖北
8065199,500.0,南京航空航天大学,交通运输,湖北
8065200,500.0,南京航空航天大学,航空航天类,湖北
8065201,500.0,南京航空航天大学,核工程类,湖北
8065202,500.0,南京航空航天大学,生物医学工程,湖北
8065203,500.0,南京航空航天大学,工业工程,湖北
8065493,500.0,山东大学,经济学类,湖北
8065494,500.0,山东大学,工商管理类,湖北
8065513,500.0,山东大学,化学类,湖北
8065514,500.0,山东大学,生物科学类,湖北
8065515,503.0,山东大学,口腔医学,湖北
8065516,505.0,山东大学,预防医学,湖北
8065517,500.0,山东大学,药学类,湖北
8065518,500.0,山东大学,智能医学工程,湖北
8066736,501.0,山东大学威海分校,数学类,湖北
8066737,500.0,山东大学威海分校,物理学,湖北
8066739,500.0,山东大学威海分校,电子信息类,湖北
8066740,500.0,山东大学威海分校,自动化类,湖北
8066741,501.0,山东大学威海分校,计算机类,湖北
8066026,525.0,四川大学,机械设计制造及其自动化,湖北
8066027,501.0,四川大学,电子信息工程,湖北
8066028,509.0,四川大学,计算机科学与技术,湖北
8059041,504.0,西安交通大学,经济学类,湖北
8066252,500.0,西安交通大学,本科预科班,湖北
8065933,500.0,中南大学,临床医学类,湖北
8065934,500.0,中南大学,口腔医学,湖北
8065935,501.0,中南大学,公共卫生与预防医学类,湖北
8065951,510.0,中山大学,基础医学,湖北
8065952,515.0,中山大学,临床医学,湖北
8065953,500.0,中山大学,临床医学,湖北
8065954,500.0,中山大学,口腔医学,湖北
